ID	Marker	Info
1688745542129286	LCT ENSG00000115850	Enterocytes
1688745542129286	SI ENSG00000090402	Enterocytes
1688745542129286	VIL1 ENSG00000127831	Enterocytes
1688745542129286	FUOM ENSG00000148803	Enterocytes
1688745542129286	FAHD1 ENSG00000180185	Enterocytes
1688745542129286	OTC ENSG00000036473	Enterocytes
1688745542129286	CDH17 ENSG00000079112	Enterocytes
1688745542129286	KHK ENSG00000138030	Enterocytes
1688745542129286	ABHD11 ENSG00000106077	Enterocytes
1688745542129286	VDR ENSG00000111424	Enterocytes
1688745542129286	EHF ENSG00000135373	Enterocytes
1688745542129286	CDC42EP5 ENSG00000167617	Enterocytes
1688745542129286	CASP6 ENSG00000138794	Enterocytes
1688745542129286	HNF4A ENSG00000101076	Enterocytes
1688745542129286	AQP1 ENSG00000240583	Enterocytes
1688745542129286	TMEM45B ENSG00000151715	Enterocytes
1688745542129286	RGMB ENSG00000174136	Enterocytes
1688745542129286	PDHA1 ENSG00000131828	Enterocytes
1688745542129286	CDO1 ENSG00000129596	Enterocytes
1688745542129286	ELF3 ENSG00000163435	Enterocytes
1688745542129286	KRTCAP3 ENSG00000157992	Enterocytes
1688745542129286	DEGS2 ENSG00000168350	Enterocytes
1688745542129286	TMC4 ENSG00000167608	Enterocytes
1688745542129286	PPP1R14D ENSG00000166143	Enterocytes
1688745542129286	TM4SF5 ENSG00000142484	Enterocytes
1688745542129286	RNF186 ENSG00000178828	Enterocytes
1688745542129286	CEACAM1 ENSG00000079385	Enterocytes
1688745542129286	KLF5 ENSG00000102554	Enterocytes
1688745542129286	CKLF ENSG00000217555	Enterocytes
1688745542129286	CDX1 ENSG00000113722	Enterocytes
1688745542129286	CDX2 ENSG00000165556	Enterocytes
1688745542129286	CLDN15 ENSG00000106404	Enterocytes
1688745542129286	ASCL2 ENSG00000183734	Enterocytes
1688745542129286	SMOC2 ENSG00000112562	Enterocytes
1688745542129286	SMAP2 ENSG00000084070	Enterocytes
1688745542129286	PRR15L ENSG00000167183	Enterocytes
1688745542129286	FBP2 ENSG00000130957	Enterocytes
1688745542129286	SDSL ENSG00000139410	Enterocytes
1688745542129286	FERMT1 ENSG00000101311	Enterocytes
1688745542129286	ALDOB ENSG00000136872	Enterocytes
1688745542129286	MUC13 ENSG00000173702	Enterocytes
1688745542129286	PHGR1 ENSG00000233041	Enterocytes
1688745542129286	PRAP1 ENSG00000165828	Enterocytes
1688745542129286	CCL25 ENSG00000131142	Enterocytes
1688745542129286	LGALS2 ENSG00000100079	Enterocytes
1688745542129286	SPON2 ENSG00000159674	Enterocytes
1688745542129286	ASPN ENSG00000106819	Enterocytes
1688745542129286	CTRB1 ENSG00000168925	Enterocytes
1688745542129286	CD55 ENSG00000196352	Enterocytes
1688745542129286	CDH19 ENSG00000071991	Enterocytes
1688745542129286	CDH7 ENSG00000081138	Enterocytes
1688745542129286	SLC35F1 ENSG00000196376	Enterocytes
1688745542129286	G0S2 ENSG00000123689	Enterocytes
1688745542129286	GULP1 ENSG00000144366	Enterocytes
1688745542129286	NKD2 ENSG00000145506	Enterocytes
1688745542129286	COL18A1 ENSG00000182871	Enterocytes
1688745542129286	SOX10 ENSG00000100146	Enterocytes
1688745542129286	COL20A1 ENSG00000101203	Enterocytes
1688745542129286	PMEPA1 ENSG00000124225	Enterocytes
1688745542129286	STAG1 ENSG00000118007	Enterocytes
1688745542129286	GFRA2 ENSG00000168546	Enterocytes
1688745542129286	ART3 ENSG00000156219	Enterocytes
1688745542129286	SLC26A2 ENSG00000155850	Enterocytes
1688745542129286	PRSS2 ENSG00000275896	Enterocytes
1688745542129286	L1CAM ENSG00000198910	Enterocytes
1688745542129286	SLC11A2 ENSG00000110911	Enterocytes
1688745542129286	SLC26A3 ENSG00000091138	Enterocytes
1688745542129286	APOA1 ENSG00000118137	Enterocytes
1688745542129286	APOA4 ENSG00000110244	Enterocytes
1688745542129286	CBR1 ENSG00000159228	Enterocytes
1688745542129286	EPHX2 ENSG00000120915	Enterocytes
1688745542129286	GSTM3 ENSG00000134202	Enterocytes
1688745542129286	CREB3L3 ENSG00000060566	Enterocytes
1688745542129286	MEP1A ENSG00000112818	Enterocytes
1688745542129286	FABP6 ENSG00000170231	Enterocytes
1688745542129286	RBP2 ENSG00000114113	Enterocytes
1688745542129286	CYP3A4 ENSG00000160868	Enterocytes
1688745542129286	APOB ENSG00000084674	Enterocytes
1688745542129286	MTTP ENSG00000138823	Enterocytes
1688745542129286	SLC2A2 ENSG00000163581	Enterocytes
1688745542129286	APOC3 ENSG00000110245	Enterocytes
1688745542129286	UGT2B17 ENSG00000197888	Enterocytes
1688745542129286	CD36 ENSG00000135218	Enterocytes
1688745542129286	REG3A ENSG00000172016	Enterocytes
1688745542129286	ISX ENSG00000175329	Enterocytes
1688745542129286	AQP10 ENSG00000143595	Enterocytes
1688745542129286	S100G ENSG00000169906	Enterocytes
1688745542129286	CABP1 ENSG00000157782	Enterocytes
1688745542129286	BEST4 ENSG00000142959	Enterocytes
1688745542129286	SLC28A1 ENSG00000156222	Enterocytes
1688745542129286	SLC28A2 ENSG00000137860	Enterocytes
